Dataset,Seed,Analysis Type,Model,AUROC Score,AUROC std,RMSE,Spearman,avgp,avgp_std,davgp,davgp_std
hiv,1,Classification,Barlow Closed (Text),0.7043349338901705,0.0091113641084702,,,0.0657307069772111,0.0031805743911673,0.0314851412129503,0.0024752715765938
hiv,1,Classification,Grande Closed (Text),0.6919162025869343,0.0085110867801716,,,0.0620106979931853,0.0029011418645146,0.0277651322289245,0.002219664915416
hiv,1,Classification,CLAMP,0.8169219689126432,0.0087430978596156,,,0.1665361710238873,0.0087493582709872,0.1322906052596265,0.0075692123719095
hiv,1,Classification,coati2,0.7188741037378054,0.0094611373305642,,,0.0780752547080071,0.0038959962287882,0.0438296889437463,0.0034805620490377
hiv,1,Classification,Autoreg Only,0.6029487675829139,0.0095552691000702,,,0.0450643867035455,0.0021969050914722,0.0108188209392847,0.0014689561972459
hiv,2,Classification,Barlow Closed (Text),0.686230760592085,0.0096214515566582,,,0.0631977540039799,0.0034348087266712,0.0300920022479998,0.0026056837679529
hiv,2,Classification,Grande Closed (Text),0.658732680670109,0.0097285841375848,,,0.0561570019694426,0.0029614048761479,0.0230512502134624,0.0024590031754465
hiv,2,Classification,CLAMP,0.8277196331840735,0.0081465510283432,,,0.1754203948841941,0.0086597308101662,0.1423146431282139,0.0084982155094683
hiv,2,Classification,coati2,0.6971750169019626,0.0094490818240277,,,0.0716795350614099,0.0040496893414841,0.0385737833054297,0.0034572330581045
hiv,2,Classification,Autoreg Only,0.6116152849516381,0.0097204305022831,,,0.0457073779884902,0.0022718788987543,0.01260162623251,0.0016364754764723
hiv,3,Classification,Barlow Closed (Text),0.6922988403482128,0.0085342986025368,,,0.0674596533023882,0.0032756617953936,0.0311612103533239,0.0024303640108293
hiv,3,Classification,Grande Closed (Text),0.6625708833189188,0.0089807825634002,,,0.0602469308877278,0.0030195629012493,0.0239484879386635,0.0022100780421088
hiv,3,Classification,CLAMP,0.8329434837004575,0.0082945681878863,,,0.1737403077167653,0.0080901479474316,0.137441864767701,0.0067582778980247
hiv,3,Classification,coati2,0.7083301262554158,0.0084406377203666,,,0.078550677269618,0.0038937069682428,0.0422522343205537,0.0034536928270677
hiv,3,Classification,Autoreg Only,0.6125129834928595,0.0094221648845956,,,0.0495439757356124,0.0022919298123076,0.0132455327865481,0.0016141712836894
hiv,4,Classification,Barlow Closed (Text),0.6800811216725993,0.0093427727171856,,,0.0622695302523041,0.0032597448873545,0.0279866225902215,0.0026326281187511
hiv,4,Classification,Grande Closed (Text),0.6696259187139447,0.0095255162828877,,,0.0580243742402829,0.0029434721132501,0.0237414665782004,0.002285238556133
hiv,4,Classification,CLAMP,0.8229216305709761,0.0084623816929151,,,0.1682843891637959,0.008084398442186,0.1340014815017134,0.0072770691693219
hiv,4,Classification,coati2,0.7024209863017372,0.0095347055731439,,,0.0725500671373491,0.004027794946365,0.0382671594752666,0.0031415448894782
hiv,4,Classification,Autoreg Only,0.5966592577890125,0.0098048736107955,,,0.0442985785058977,0.0021628517335948,0.0100156708438152,0.0014882347184458
hiv,5,Classification,Barlow Closed (Text),0.6916425691791376,0.0094696300139467,,,0.0617156966028866,0.0031857908529402,0.0298379029980927,0.0026660171605471
hiv,5,Classification,Grande Closed (Text),0.6809582161683392,0.0095771217731497,,,0.0591625921437744,0.0031244920751219,0.0272847985389804,0.002625706988573
hiv,5,Classification,CLAMP,0.8283503716055377,0.0088822232940631,,,0.1588242706594133,0.0076749117570051,0.1269464770546193,0.0072090086787761
hiv,5,Classification,coati2,0.7138967650344479,0.0097511313020449,,,0.0727579769056695,0.0040772340406588,0.0408801833008755,0.0034932912735878
hiv,5,Classification,Autoreg Only,0.6091322246534692,0.0104003156367163,,,0.0432127644286862,0.0023120777757044,0.0113349708238923,0.0015516081390564
hiv,6,Classification,Barlow Closed (Text),0.6911416969142747,0.0100537903375869,,,0.0589402220950909,0.0033238721235883,0.0292742103072716,0.0028274077912202
hiv,6,Classification,Grande Closed (Text),0.6836714204687921,0.0108746840967321,,,0.0556530821897878,0.0030178519481142,0.0259870704019686,0.0024534914617432
hiv,6,Classification,CLAMP,0.8300948726784654,0.0084826375996876,,,0.1582969118583165,0.0082966098815182,0.1286309000704973,0.0074593456093149
hiv,6,Classification,coati2,0.6971682003891182,0.0094603695146295,,,0.0655615566706839,0.0039811655376298,0.0358955448828646,0.0032375982378095
hiv,6,Classification,Autoreg Only,0.607583378140466,0.0105689992561438,,,0.0402015966701317,0.0022380529194365,0.0105355848823125,0.0014838455362713
hiv,7,Classification,Barlow Closed (Text),0.6949994021999043,0.009528645381569,,,0.0636587006257832,0.003082512243337,0.0302598794077085,0.0026849611361562
hiv,7,Classification,Grande Closed (Text),0.6827131157340984,0.0092710747553755,,,0.0599688466530456,0.0030014192503297,0.0265700254349709,0.0024235484771684
hiv,7,Classification,CLAMP,0.8206928503108561,0.0086506732104238,,,0.1626438442604162,0.0079434415318553,0.1292450230423416,0.0072569943202439
hiv,7,Classification,coati2,0.6956823888091822,0.0097244861238509,,,0.0705144251421145,0.0040338796226472,0.0371156039240398,0.0031898271496611
hiv,7,Classification,Autoreg Only,0.6100594811095169,0.0099974790796905,,,0.0453247136418159,0.0022034104337452,0.0119258924237413,0.0014971242852962
hiv,8,Classification,Barlow Closed (Text),0.6748549445351368,0.0094410829574446,,,0.0679737306133158,0.0033029735083936,0.029123042990526,0.0024292513509333
hiv,8,Classification,Grande Closed (Text),0.6527978505697918,0.0090300515161373,,,0.0619074495830698,0.0028601394150639,0.02305676196028,0.0022256764450429
hiv,8,Classification,CLAMP,0.8237729454058603,0.0073910005611632,,,0.1824414383282976,0.0082152463061856,0.1435907507055078,0.0075108645536181
hiv,8,Classification,coati2,0.7009620856641406,0.0086964337645278,,,0.0803027661378165,0.004040656534052,0.0414520785150268,0.0032292597735491
hiv,8,Classification,Autoreg Only,0.5933320063809997,0.0092682954868248,,,0.0496537577725273,0.0022714214465214,0.0108030701497375,0.0014849796457904
hiv,9,Classification,Barlow Closed (Text),0.6910423845083113,0.0087508235264858,,,0.0661265200624563,0.0032587015419679,0.0308052388677225,0.0025072745276532
hiv,9,Classification,Grande Closed (Text),0.6758636215319169,0.0091007251615738,,,0.0605332116176473,0.0029592520252542,0.0252119304229136,0.0022230499457669
hiv,9,Classification,CLAMP,0.8204757446400429,0.0081385407318385,,,0.1657236301830243,0.0083069649739718,0.1304023489882905,0.0073536483631635
hiv,9,Classification,coati2,0.6998768609936552,0.0092023619346395,,,0.0736706291588116,0.0040575085710329,0.0383493479640778,0.0031334852896594
hiv,9,Classification,Autoreg Only,0.6191113494345174,0.010002590950293,,,0.0488298236234175,0.0023108033567762,0.0135085424286837,0.0015964230227915
dili,0,Classification,Barlow Closed (Text),0.6859907004649767,0.0283788456302717,,,0.6121293247789864,0.0409665681025828,0.1229518356014972,0.0246085134663507
dili,0,Classification,Grande Closed (Text),0.7532248387580621,0.0281780042562303,,,0.6820722361011136,0.040313247183259,0.1928947469236244,0.031348700564581
dili,0,Classification,CLAMP,0.7668741562921855,0.0271966499968295,,,0.6919754956762196,0.0401879994041857,0.2027980064987304,0.0293313721209265
dili,0,Classification,coati2,0.7547247637618119,0.0285376566085169,,,0.6753479558789294,0.0398686454903142,0.1861704667014402,0.0287706561327704
dili,0,Classification,Autoreg Only,0.6634918254087295,0.0312964939229136,,,0.5957088228010115,0.0407864996357492,0.1065313336235223,0.0244058468508357
dili,1,Classification,Barlow Closed (Text),0.689516129032258,0.030270909051063,,,0.665556968059749,0.0401667419334457,0.1310742094390593,0.0270476836226613
dili,1,Classification,Grande Closed (Text),0.7211768219832735,0.0274092777621565,,,0.6902681723654301,0.0370677386237648,0.1557854137447405,0.025454226986527
dili,1,Classification,CLAMP,0.7834528076463559,0.0277056830271097,,,0.7451805769851807,0.0341870624835122,0.210697818364491,0.0293443709644576
dili,1,Classification,coati2,0.7338709677419355,0.0294815554578886,,,0.7015433815350389,0.0380807925510627,0.1670606229143493,0.0290613463256975
dili,1,Classification,Autoreg Only,0.6663679808841099,0.030788799568819,,,0.6443169177874406,0.0382802268028419,0.1098341591667509,0.0248458531667711
dili,2,Classification,Barlow Closed (Text),0.7279433681073025,0.0299666780329159,,,0.6447591007935836,0.0404725787681228,0.1706211697591008,0.0305173139693293
dili,2,Classification,Grande Closed (Text),0.7320417287630403,0.0268920116648884,,,0.6494058136221146,0.0395176489036749,0.1752678825876318,0.0301701062143774
dili,2,Classification,CLAMP,0.7383755588673622,0.0276297343708116,,,0.6511063986723216,0.0384830674883803,0.1769684676378388,0.0281467724120857
dili,2,Classification,coati2,0.7966467958271237,0.0251930184912079,,,0.7202956486727445,0.0375104405576999,0.2461577176382617,0.0310520602614684
dili,2,Classification,Autoreg Only,0.6152011922503726,0.0314761939388122,,,0.549526297457332,0.0401947637308362,0.0753883664228491,0.0260042133586711
dili,3,Classification,Barlow Closed (Text),0.7543103448275861,0.0259100383688104,,,0.6853114140604116,0.0383075275578493,0.1853114140604116,0.0276291151139853
dili,3,Classification,Grande Closed (Text),0.7499999999999999,0.0279070612041535,,,0.6791044776119404,0.0390804777320275,0.1791044776119403,0.0282454690531895
dili,3,Classification,CLAMP,0.7327586206896552,0.027595260498523,,,0.6619190404797601,0.0394781312621365,0.1619190404797601,0.0261756600680878
dili,3,Classification,coati2,0.771551724137931,0.0265190803448825,,,0.7000907441016334,0.0393127577952422,0.2000907441016334,0.0270553907950245
dili,3,Classification,Autoreg Only,0.6422413793103448,0.0299179132710692,,,0.5930551079600386,0.0398387153324842,0.0930551079600385,0.0261725829063092
dili,4,Classification,Barlow Closed (Text),0.7427498252969951,0.0283448428527202,,,0.6796974707169182,0.0395024665341799,0.1843703679131799,0.0321617500460145
dili,4,Classification,Grande Closed (Text),0.737770789657582,0.0314556448494822,,,0.6791514874107535,0.0411896483984658,0.1838243846070151,0.0322183015997137
dili,4,Classification,CLAMP,0.7342767295597485,0.0292683537304442,,,0.6614397449106736,0.040008250970168,0.1661126421069352,0.0293346929885968
dili,4,Classification,coati2,0.7573375262054507,0.0281096641568174,,,0.6867163500357312,0.0421528870241897,0.1913892472319928,0.0292480163471587
dili,4,Classification,Autoreg Only,0.6679769392033542,0.0290928729169497,,,0.6094774351355079,0.0412323411378071,0.1141503323317695,0.027156202180965
dili,5,Classification,Barlow Closed (Text),0.7558479532163742,0.026233233950793,,,0.6851508280079708,0.0363244733771874,0.1786573215144643,0.0248552874713449
dili,5,Classification,Grande Closed (Text),0.7304318488529016,0.0284990385028868,,,0.665866979735593,0.0363439092483766,0.1593734732420865,0.0273348223230155
dili,5,Classification,CLAMP,0.7314439946018894,0.0288666891148538,,,0.6735029676206146,0.0375648904225628,0.1670094611271081,0.0304847648850791
dili,5,Classification,coati2,0.7920602789023842,0.0261330053272404,,,0.734200440082793,0.0369225956629937,0.2277069335892865,0.0315195386009026
dili,5,Classification,Autoreg Only,0.6528340080971662,0.0308137924278046,,,0.6032212062746414,0.0367116404797487,0.0967276997811349,0.0229231987266753
dili,6,Classification,Barlow Closed (Text),0.6759510869565217,0.0296242294382465,,,0.6443052529653837,0.0408470628930172,0.1175562817719679,0.0265231986766257
dili,6,Classification,Grande Closed (Text),0.7063179347826087,0.0290112767583053,,,0.66687380234348,0.0356376371654134,0.1401248311500643,0.0266717665826096
dili,6,Classification,CLAMP,0.7193614130434782,0.0284724876609998,,,0.6792243360982511,0.037329776592493,0.1524753649048353,0.0263209350356926
dili,6,Classification,coati2,0.7523777173913043,0.0279824372733907,,,0.7096384307484568,0.0367045217941519,0.1828894595550411,0.0286489272479191
dili,6,Classification,Autoreg Only,0.6164062499999999,0.030888608611173,,,0.597020460694728,0.0384342402100182,0.0702714895013123,0.0225931307496353
dili,7,Classification,Barlow Closed (Text),0.7632398753894081,0.0281207433607754,,,0.7191659983961508,0.0387876890193019,0.2168404170008019,0.0324645011003841
dili,7,Classification,Grande Closed (Text),0.7399619245413638,0.0283530273251764,,,0.6923165766189022,0.0401291372632851,0.1899909952235533,0.0313982326132754
dili,7,Classification,CLAMP,0.7999740394600208,0.0277759361193443,,,0.7406407794609203,0.0363639468674815,0.2383151980655714,0.0310030514084477
dili,7,Classification,coati2,0.7956905503634476,0.0265428489213935,,,0.7518537243006403,0.0369936874869392,0.2495281429052914,0.0349193578911955
dili,7,Classification,Autoreg Only,0.6699982692973346,0.031817974600294,,,0.6192009199321595,0.0388484884491049,0.1168753385368106,0.0273454040872364
dili,8,Classification,Barlow Closed (Text),0.7645372645372646,0.0274416920701022,,,0.7240595611285268,0.0375113659271954,0.2025078369905957,0.0308683460048184
dili,8,Classification,Grande Closed (Text),0.7773062318516863,0.025666273865807,,,0.736703110919412,0.0358727220613371,0.2151513867814809,0.0310108889175523
dili,8,Classification,CLAMP,0.7221353584989949,0.0292434986200497,,,0.6747930570559425,0.0372205822075987,0.1532413329180114,0.0256339678966301
dili,8,Classification,coati2,0.7581713945350308,0.0275474745164105,,,0.7114279927176634,0.0386601863003615,0.1898762685797324,0.0293298889653836
dili,8,Classification,Autoreg Only,0.6515151515151516,0.0330456505144576,,,0.6194797338173019,0.0402722882080364,0.0979280096793708,0.0253507928641902
dili,9,Classification,Barlow Closed (Text),0.7921289355322338,0.0256079718889784,,,0.7300082101806239,0.0375754788188756,0.2278437080161217,0.0311069781732186
dili,9,Classification,Grande Closed (Text),0.7529985007496252,0.0291078905601958,,,0.6857219230916103,0.0414873431638376,0.1835574209271081,0.0274383883511331
dili,9,Classification,CLAMP,0.7274737631184407,0.028082354845992,,,0.6725705329153605,0.0413823468982519,0.1704060307508583,0.0277564127000408
dili,9,Classification,coati2,0.7791229385307347,0.0266790557730396,,,0.7157682964892996,0.0370479351598174,0.2136037943247974,0.029509345689144
dili,9,Classification,Autoreg Only,0.6284482758620691,0.0289255840835142,,,0.5913524995875268,0.0398801930518856,0.0891879974230246,0.026099874752946
cyp2c9_veith,0,Classification,Barlow Closed (Text),0.7772061144428912,0.005703449476325,,,0.5678772378686924,0.0091657972632972,0.2318692137964757,0.0070510406821207
cyp2c9_veith,0,Classification,Grande Closed (Text),0.765034720656536,0.0060658101893552,,,0.5509288311537003,0.009952952291587,0.2149208070814836,0.0066874314937512
cyp2c9_veith,0,Classification,CLAMP,0.832640799026018,0.0048341597843463,,,0.6475231285441019,0.0098556070322566,0.3115151044718852,0.0074841207292725
cyp2c9_veith,0,Classification,coati2,0.7886342456899791,0.0055785383219835,,,0.5851384746591789,0.0099905509928822,0.2491304505869622,0.007026858588393
cyp2c9_veith,0,Classification,Autoreg Only,0.6407682133140942,0.0066239595359088,,,0.4235795808555829,0.0086743834193367,0.0875715567833662,0.0053418253037278
cyp2c9_veith,1,Classification,Barlow Closed (Text),0.7779497306322515,0.0055763980206009,,,0.575979997535977,0.0099284474414153,0.240585612509239,0.0072711833053744
cyp2c9_veith,1,Classification,Grande Closed (Text),0.7674886702174775,0.0063362237064232,,,0.5648106817197855,0.0097837760850267,0.2294162966930475,0.0070828548458975
cyp2c9_veith,1,Classification,CLAMP,0.8333784357213919,0.0054825668301148,,,0.6591749684926287,0.0099797538383748,0.3237805834658907,0.007868224271883
cyp2c9_veith,1,Classification,coati2,0.7931367069669032,0.0058406119758391,,,0.6009016984459082,0.0099841647442904,0.2655073134191703,0.0075844624320636
cyp2c9_veith,1,Classification,Autoreg Only,0.6615298178778098,0.0062928307794385,,,0.444924684236453,0.0091157385253051,0.109530299209715,0.0059941962059616
cyp2c9_veith,2,Classification,Barlow Closed (Text),0.7603368257171007,0.0059087827591724,,,0.5612537203021137,0.0094979335422043,0.2133259128154827,0.007122978022851
cyp2c9_veith,2,Classification,Grande Closed (Text),0.7561692789382128,0.0059184260281023,,,0.5523848095787772,0.0092326955205031,0.2044570020921462,0.0064587721690823
cyp2c9_veith,2,Classification,CLAMP,0.8281868309608462,0.0054091240277844,,,0.6548346903455283,0.0095318676035378,0.3069068828588973,0.0077343442236972
cyp2c9_veith,2,Classification,coati2,0.7752611902268399,0.0054223468418393,,,0.5798050577869414,0.0093011442643325,0.2318772503003103,0.007239722696618
cyp2c9_veith,2,Classification,Autoreg Only,0.6483815043985917,0.0065814267001365,,,0.4431595524685422,0.0086156216918252,0.0952317449819112,0.005470755728064
cyp2c9_veith,3,Classification,Barlow Closed (Text),0.7718716315685851,0.0055008475962367,,,0.5802126541573401,0.0090135204006865,0.2196445672734637,0.0063027056122364
cyp2c9_veith,3,Classification,Grande Closed (Text),0.7558221872636575,0.0055193348232206,,,0.5613210979954695,0.0088524623370992,0.2007530111115931,0.0065753306414751
cyp2c9_veith,3,Classification,CLAMP,0.8162079081536898,0.004832688203047,,,0.6443344689303382,0.0094366463281927,0.2837663820464618,0.0069606844574227
cyp2c9_veith,3,Classification,coati2,0.7844417609333032,0.0053905520947637,,,0.6012623449601208,0.0094633061215484,0.2406942580762444,0.0071615591325404
cyp2c9_veith,3,Classification,Autoreg Only,0.6318307944648688,0.0065752566422222,,,0.4414422434454377,0.007464328837267,0.0808741565615613,0.0049213446909528
cyp2c9_veith,4,Classification,Barlow Closed (Text),0.7667040039208461,0.0058341835351228,,,0.5626652602963098,0.0090494843725007,0.2211447924600524,0.0071637789281449
cyp2c9_veith,4,Classification,Grande Closed (Text),0.762680617880866,0.0059037175173573,,,0.5570441567137312,0.0089934683341919,0.2155236888774738,0.0072573943040726
cyp2c9_veith,4,Classification,CLAMP,0.8358228215493599,0.005141985080713,,,0.6647433577217619,0.0088866771313547,0.3232228898855045,0.0074277216214364
cyp2c9_veith,4,Classification,coati2,0.7872280521250082,0.0055663745428134,,,0.5915114380304958,0.0099528426777423,0.2499909701942384,0.0076468800787845
cyp2c9_veith,4,Classification,Autoreg Only,0.6338679599434119,0.0062624574444043,,,0.4246982347805845,0.0082252877006761,0.0831777669443272,0.005275852054193
cyp2c9_veith,5,Classification,Barlow Closed (Text),0.7720081327151984,0.0056649362715898,,,0.567965293449484,0.0093399976841222,0.220262703641631,0.0066402939582709
cyp2c9_veith,5,Classification,Grande Closed (Text),0.7639532711062619,0.0057409156474309,,,0.5581892175581633,0.0091281111185505,0.2104866277503103,0.0064111207394232
cyp2c9_veith,5,Classification,CLAMP,0.824032424512175,0.0049167347836585,,,0.6419073157887518,0.0095287033687632,0.2942047259808988,0.0075477282392298
cyp2c9_veith,5,Classification,coati2,0.7881930631159358,0.0053731851483572,,,0.5928910712639097,0.0088912057052521,0.2451884814560567,0.0072636178760209
cyp2c9_veith,5,Classification,Autoreg Only,0.6376908736145138,0.0065594124063078,,,0.4321620258376581,0.0081301949750856,0.0844594360298052,0.005023826478576
cyp2c9_veith,6,Classification,Barlow Closed (Text),0.7648123669765878,0.0054138277089282,,,0.5517071122948638,0.0097090860152812,0.2118006951825643,0.006981025524631
cyp2c9_veith,6,Classification,Grande Closed (Text),0.7524807388322567,0.0055605481245413,,,0.5356205483774549,0.0091986923106899,0.1957141312651554,0.006343113745088
cyp2c9_veith,6,Classification,CLAMP,0.8242157997585353,0.0049976914500363,,,0.641116197984125,0.009372040146978,0.3012097808718255,0.0078147577134622
cyp2c9_veith,6,Classification,coati2,0.7800169274236709,0.0056653146286931,,,0.5746527874511811,0.0093215444943498,0.2347463703388816,0.0072730117437881
cyp2c9_veith,6,Classification,Autoreg Only,0.6324671720000498,0.0066021880557591,,,0.4195009917178209,0.0083598538126589,0.0795945746055215,0.0050207664157642
cyp2c9_veith,7,Classification,Barlow Closed (Text),0.7731400888740532,0.0054737486627919,,,0.5516288045749399,0.0091931359450391,0.2244775932132022,0.0072380757777151
cyp2c9_veith,7,Classification,Grande Closed (Text),0.7667701011025425,0.0057025733422239,,,0.54476955151312,0.0095717549180502,0.2176183401513823,0.0071378540768166
cyp2c9_veith,7,Classification,CLAMP,0.8336170836638188,0.0052594246198584,,,0.6477998997748046,0.0097574673119121,0.3206486884130669,0.0074413731323194
cyp2c9_veith,7,Classification,coati2,0.7904594066658837,0.0055382760652147,,,0.5811923210559302,0.0099493236542966,0.2540411096941925,0.0077912603928402
cyp2c9_veith,7,Classification,Autoreg Only,0.6489804011888092,0.0066292799443786,,,0.4204695581861476,0.0088220798460761,0.0933183468244099,0.0052940550652707
cyp2c9_veith,8,Classification,Barlow Closed (Text),0.7737610798370294,0.0058904781342521,,,0.5696007907041515,0.0094360896236326,0.2295840822663904,0.0069881083644426
cyp2c9_veith,8,Classification,Grande Closed (Text),0.7593757969707337,0.0058307141288372,,,0.55048624802485,0.0092210066079503,0.2104695395870889,0.0069139474487536
cyp2c9_veith,8,Classification,CLAMP,0.8271545423444158,0.0051046176791519,,,0.6464964635812454,0.0095396613370912,0.3064797551434843,0.0074207254279452
cyp2c9_veith,8,Classification,coati2,0.794073336858147,0.0057194443034508,,,0.5994400251651859,0.0101614668926797,0.2594233167274248,0.007011882298047
cyp2c9_veith,8,Classification,Autoreg Only,0.6497972195440551,0.006634998696297,,,0.4368567376304433,0.0084026958519699,0.0968400291926823,0.0053933890975984
cyp2c9_veith,9,Classification,Barlow Closed (Text),0.7713407332610107,0.0057511452223688,,,0.5558569290047723,0.0090512528484174,0.2216336685342234,0.0071458760396581
cyp2c9_veith,9,Classification,Grande Closed (Text),0.7609537448213646,0.0057616502482191,,,0.5422060990810962,0.008969391245515,0.2079828386105472,0.0070951408637487
cyp2c9_veith,9,Classification,CLAMP,0.8338962733844096,0.0050639306560375,,,0.6481355188832645,0.0094050617330696,0.3139122584127155,0.0078166197507053
cyp2c9_veith,9,Classification,coati2,0.7883793357582675,0.0051506129373048,,,0.5822313874807921,0.0098777910337341,0.2480081270102431,0.0075744900656608
cyp2c9_veith,9,Classification,Autoreg Only,0.6451558877223013,0.0064421461686598,,,0.4252360707852518,0.0084725683448878,0.0910128103147028,0.0054621622434283
herg,0,Classification,Barlow Closed (Text),0.7237081438610996,0.0250207635499157,,,0.7667918802738293,0.0262296426879736,0.13211695767321,0.0193775095466798
herg,0,Classification,Grande Closed (Text),0.7241008681273253,0.0257112233176093,,,0.770183336935323,0.0283516808951171,0.1355084143347038,0.0209089464632981
herg,0,Classification,CLAMP,0.7804671351798264,0.0217891303989567,,,0.816283645048497,0.0249154920774621,0.1816087224478778,0.0229797189358898
herg,0,Classification,coati2,0.7480983877635385,0.0258245443386189,,,0.7829081187607618,0.0262060007530034,0.1482331961601426,0.0203967437018161
herg,0,Classification,Autoreg Only,0.6337122778007441,0.0276276384621936,,,0.7076731654713493,0.0293137413634437,0.07299824287073,0.0184803800220468
herg,1,Classification,Barlow Closed (Text),0.716514593940616,0.0304100141331628,,,0.8388694218010208,0.0232654831098763,0.0966333969563002,0.016930737032481
herg,1,Classification,Grande Closed (Text),0.7156828149417755,0.0293152024576903,,,0.8373394053567765,0.022155289749937,0.095103380512056,0.01675135721861
herg,1,Classification,CLAMP,0.7064828351061148,0.0277692017975708,,,0.8320778606512642,0.0238069172540383,0.0898418358065437,0.0156587775603951
herg,1,Classification,coati2,0.7518273932550285,0.0269204431596115,,,0.8561864005444586,0.0209746479839506,0.1139503756997381,0.0168854916646772
herg,1,Classification,Autoreg Only,0.5859000856984423,0.0309677482811038,,,0.7774026474333593,0.0263036162094816,0.0351666225886387,0.0141949352482235
herg,2,Classification,Barlow Closed (Text),0.7834492908750335,0.0255642539453059,,,0.8425198347798967,0.022510700744277,0.155213333231909,0.0188747282421452
herg,2,Classification,Grande Closed (Text),0.7636473106770135,0.0273300263464416,,,0.8289653408695836,0.023276406118067,0.1416588393215959,0.018704097119693
herg,2,Classification,CLAMP,0.7708500579787708,0.0253713695635995,,,0.8336306480465553,0.0228334290595929,0.1463241464985676,0.0196990679792961
herg,2,Classification,coati2,0.7704263669610205,0.0263224210131275,,,0.8309136709571748,0.0230720001804435,0.1436071694091871,0.0198161889433508
herg,2,Classification,Autoreg Only,0.6082642047988582,0.0301780826548138,,,0.7402026155412379,0.0271481440377649,0.0528961139932502,0.0146665102066217
herg,3,Classification,Barlow Closed (Text),0.725867269984917,0.0277429273149817,,,0.8045289763556017,0.0252124638992798,0.1203184500398122,0.0184988010780883
herg,3,Classification,Grande Closed (Text),0.6892911010558069,0.0257304448072806,,,0.7830834883466462,0.0251216518672498,0.0988729620308567,0.0188244272196918
herg,3,Classification,CLAMP,0.7209653092006033,0.0273610519083498,,,0.7994411076468623,0.0255582999583981,0.1152305813310727,0.0181427881887178
herg,3,Classification,coati2,0.7503770739064857,0.0271827187575043,,,0.8184742998108265,0.0239843637787327,0.134263773495037,0.018826632306384
herg,3,Classification,Autoreg Only,0.6157616892911011,0.0303170559028603,,,0.7415272301753211,0.0274899695842779,0.0573167038595315,0.0161491819353461
herg,4,Classification,Barlow Closed (Text),0.7474504364852738,0.0263946182391078,,,0.7820276141668844,0.0256244866572068,0.1481814603207305,0.0197502400267244
herg,4,Classification,Grande Closed (Text),0.723464142938729,0.0267065359460417,,,0.7692760938425485,0.027091110992754,0.1354299399963946,0.0202247751149152
herg,4,Classification,CLAMP,0.7509994288977727,0.0254768061520971,,,0.785326783281606,0.0272349146325451,0.1514806294354521,0.0200904730963292
herg,4,Classification,coati2,0.8046830382638492,0.0234669413775313,,,0.826040121562567,0.0257883662489851,0.1921939677164131,0.0212435913753096
herg,4,Classification,Autoreg Only,0.5915395284327323,0.0287800218155952,,,0.6815660561258718,0.0278089883362102,0.047719902279718,0.0172668088009156
herg,5,Classification,Barlow Closed (Text),0.7381820765441455,0.0278246225895076,,,0.8339200295773131,0.0236685223031142,0.1156537757073441,0.017693246633941
herg,5,Classification,Grande Closed (Text),0.7372110647972717,0.0273677176881356,,,0.8337290387640959,0.024097266865389,0.1154627848941268,0.0176656597670247
herg,5,Classification,CLAMP,0.7799829480863963,0.0267690065848999,,,0.8593412532540589,0.0213402631768958,0.1410749993840898,0.0198474122642097
herg,5,Classification,coati2,0.7728779840848806,0.0270648432773027,,,0.8529744792252221,0.0217117097212572,0.134708225355253,0.0199554620597799
herg,5,Classification,Autoreg Only,0.6157872300113679,0.0311898620389448,,,0.7696784205163829,0.025684053271945,0.0514121666464139,0.0152980734426161
herg,6,Classification,Barlow Closed (Text),0.7714192566833298,0.0254409960094823,,,0.8214579421252828,0.0244361150050786,0.1537560787712455,0.0191600187403612
herg,6,Classification,Grande Closed (Text),0.7459247989567486,0.0249034085151093,,,0.807544177704173,0.0257505953379552,0.1398423143501357,0.0190556542502653
herg,6,Classification,CLAMP,0.7784829384916323,0.0253546409435635,,,0.8279192654379409,0.0237023146859721,0.1602174020839036,0.0215739678674614
herg,6,Classification,coati2,0.783047163660074,0.0253288398074885,,,0.8286908149108634,0.0250836122167311,0.1609889515568261,0.0209226187336904
herg,6,Classification,Autoreg Only,0.6059334927189741,0.0298047356811269,,,0.7203188456479925,0.0290907894195688,0.0526169822939552,0.0167509153236146
herg,7,Classification,Barlow Closed (Text),0.7362637362637363,0.0305990620042238,,,0.858359133126935,0.0204513438471951,0.0998452012383901,0.0164653760642014
herg,7,Classification,Grande Closed (Text),0.6893511250654107,0.0292523275425411,,,0.836210376319976,0.0232490547584033,0.077696444431431,0.0149347463927197
herg,7,Classification,CLAMP,0.7604133961276818,0.0275080220715173,,,0.8734877044916851,0.0197079046035455,0.1149737726031402,0.0170169617421047
herg,7,Classification,coati2,0.7473312401883829,0.0294652797402669,,,0.864125709014123,0.0215678724840359,0.1056117771255781,0.0162907786972981
herg,7,Classification,Autoreg Only,0.558189429618001,0.031491653793113,,,0.7807147083779438,0.0248958986382498,0.0222007764893988,0.0128712214147157
herg,8,Classification,Barlow Closed (Text),0.7178797904604355,0.0288103674752885,,,0.8207676625107818,0.024022746993579,0.1051713322355524,0.0177785106615875
herg,8,Classification,Grande Closed (Text),0.7468982630272953,0.0275081305887026,,,0.8376588686114537,0.0236063623848856,0.1220625383362242,0.0179785279227633
